CountryCode,CountryCode3,Country,CountrySubdivisionCode,CountrySubdivision,County,Latitude,Longitude
US,USA,United States,GA,Georgia,Echols,30.706915,-82.937455
US,USA,United States,GA,Georgia,Effingham,32.340699,-81.329476
US,USA,United States,GA,Georgia,Elbert,34.129674,-82.874725
US,USA,United States,GA,Georgia,Emanuel,32.591877,-82.295417
US,USA,United States,GA,Georgia,Evans,32.161606,-81.907769
US,USA,United States,GA,Georgia,Fannin,34.886639,-84.304223
US,USA,United States,GA,Georgia,Fayette,33.428956,-84.505305
US,USA,United States,GA,Georgia,Floyd,34.254872,-85.198384
US,USA,United States,GA,Georgia,Forsyth,34.210436,-84.121129
US,USA,United States,GA,Georgia,Franklin,34.378007,-83.176830
US,USA,United States,GA,Georgia,Fulton,33.779605,-84.419327
US,USA,United States,GA,Georgia,Gilmer,34.680909,-84.462723
US,USA,United States,GA,Georgia,Glascock,33.230816,-82.599894
US,USA,United States,GA,Georgia,Glynn,31.187633,-81.496294
US,USA,United States,GA,Georgia,Gordon,34.498813,-84.903478
US,USA,United States,GA,Georgia,Grady,30.878254,-84.230092
US,USA,United States,GA,Georgia,Greene,33.562299,-83.157643
US,USA,United States,GA,Georgia,Gwinnett,33.967056,-84.058446
US,USA,United States,GA,Georgia,Habersham,34.570250,-83.535083
US,USA,United States,GA,Georgia,Hall,34.296799,-83.842959
US,USA,United States,GA,Georgia,Hancock,33.260235,-83.006476
US,USA,United States,GA,Georgia,Haralson,33.761217,-85.196688
US,USA,United States,GA,Georgia,Harris,32.736893,-84.896839
US,USA,United States,GA,Georgia,Hart,34.360857,-82.968511
US,USA,United States,GA,Georgia,Heard,33.308636,-85.118515
US,USA,United States,GA,Georgia,Henry,33.470734,-84.183775
US,USA,United States,GA,Georgia,Houston,32.558055,-83.663234
US,USA,United States,GA,Georgia,Irwin,31.608582,-83.284078
US,USA,United States,GA,Georgia,Jackson,34.146502,-83.555602
US,USA,United States,GA,Georgia,Jasper,33.341969,-83.697866
US,USA,United States,GA,Georgia,Jeff Davis,31.830567,-82.619624
US,USA,United States,GA,Georgia,Jefferson,33.054128,-82.415148
US,USA,United States,GA,Georgia,Jenkins,32.795782,-81.968659
US,USA,United States,GA,Georgia,Johnson,32.690626,-82.653800
US,USA,United States,GA,Georgia,Jones,32.987856,-83.539745
US,USA,United States,GA,Georgia,Lamar,33.077540,-84.157856
US,USA,United States,GA,Georgia,Lanier,31.032253,-83.064864
US,USA,United States,GA,Georgia,Laurens,32.498107,-82.925022
US,USA,United States,GA,Georgia,Lee,31.745706,-84.178609
US,USA,United States,GA,Georgia,Liberty,31.809525,-81.538796
US,USA,United States,GA,Georgia,Lincoln,33.798883,-82.456007
US,USA,United States,GA,Georgia,Long,31.764099,-81.763179
US,USA,United States,GA,Georgia,Lowndes,30.848527,-83.277179
US,USA,United States,GA,Georgia,Lumpkin,34.541761,-83.992360
US,USA,United States,GA,Georgia,McDuffie,33.466930,-82.477337
US,USA,United States,GA,Georgia,McIntosh,31.472512,-81.408986
US,USA,United States,GA,Georgia,Macon,32.350146,-84.047114
US,USA,United States,GA,Georgia,Madison,34.109553,-83.216992
US,USA,United States,GA,Georgia,Marion,32.369162,-84.537079
US,USA,United States,GA,Georgia,Meriwether,33.002625,-84.652379
US,USA,United States,GA,Georgia,Miller,31.166180,-84.733801
US,USA,United States,GA,Georgia,Mitchell,31.207160,-84.171566
US,USA,United States,GA,Georgia,Monroe,33.032414,-83.919346
US,USA,United States,GA,Georgia,Montgomery,32.181044,-82.524801
US,USA,United States,GA,Georgia,Morgan,33.592970,-83.492962
US,USA,United States,GA,Georgia,Murray,34.776038,-84.772091
US,USA,United States,GA,Georgia,Muscogee,32.490061,-84.942179
US,USA,United States,GA,Georgia,Newton,33.569094,-83.859105
US,USA,United States,GA,Georgia,Oconee,33.873241,-83.446948
US,USA,United States,GA,Georgia,Oglethorpe,33.877055,-83.111487
US,USA,United States,GA,Georgia,Paulding,33.902776,-84.831116
US,USA,United States,GA,Georgia,Peach,32.573982,-83.835036
US,USA,United States,GA,Georgia,Pickens,34.461344,-84.437526
US,USA,United States,GA,Georgia,Pierce,31.344717,-82.219039
US,USA,United States,GA,Georgia,Pike,33.089773,-84.377396
US,USA,United States,GA,Georgia,Polk,34.007831,-85.178124
US,USA,United States,GA,Georgia,Pulaski,32.246506,-83.467422
US,USA,United States,GA,Georgia,Putnam,33.318579,-83.354329
US,USA,United States,GA,Georgia,Quitman,31.857712,-85.047248
US,USA,United States,GA,Georgia,Rabun,34.877522,-83.437178
US,USA,United States,GA,Georgia,Randolph,31.764054,-84.745351
US,USA,United States,GA,Georgia,Richmond,33.429488,-82.028396
US,USA,United States,GA,Georgia,Rockdale,33.654110,-84.021691
US,USA,United States,GA,Georgia,Schley,32.246795,-84.320084
US,USA,United States,GA,Georgia,Screven,32.745608,-81.632067
US,USA,United States,GA,Georgia,Seminole,30.956754,-84.868391
US,USA,United States,GA,Georgia,Spalding,33.255567,-84.275067
US,USA,United States,GA,Georgia,Stephens,34.556658,-83.288673
US,USA,United States,GA,Georgia,Stewart,32.086132,-84.815050
US,USA,United States,GA,Georgia,Sumter,32.051968,-84.202962
US,USA,United States,GA,Georgia,Talbot,32.691576,-84.544527
US,USA,United States,GA,Georgia,Taliaferro,33.568320,-82.894881
US,USA,United States,GA,Georgia,Tattnall,32.049911,-82.035100
US,USA,United States,GA,Georgia,Taylor,32.549925,-84.227022
US,USA,United States,GA,Georgia,Telfair,32.005072,-82.908006
US,USA,United States,GA,Georgia,Terrell,31.786049,-84.437251
US,USA,United States,GA,Georgia,Thomas,30.872279,-83.949960
US,USA,United States,GA,Georgia,Tift,31.458076,-83.519231
US,USA,United States,GA,Georgia,Toombs,32.176536,-82.361368
US,USA,United States,GA,Georgia,Towns,34.931235,-83.758821
US,USA,United States,GA,Georgia,Treutlen,32.395152,-82.577844
US,USA,United States,GA,Georgia,Troup,33.027833,-85.034090
US,USA,United States,GA,Georgia,Turner,31.707392,-83.621824
US,USA,United States,GA,Georgia,Twiggs,32.658820,-83.395136
US,USA,United States,GA,Georgia,Union,34.856402,-84.009393
US,USA,United States,GA,Georgia,Upson,32.897982,-84.316150
US,USA,United States,GA,Georgia,Walker,34.818692,-85.291825
US,USA,United States,GA,Georgia,Walton,33.784274,-83.741320
US,USA,United States,GA,Georgia,Ware,31.205650,-82.412807
US,USA,United States,GA,Georgia,Warren,33.416748,-82.663637
US,USA,United States,GA,Georgia,Washington,32.949364,-82.782607
US,USA,United States,GA,Georgia,Wayne,31.601826,-81.928050
US,USA,United States,GA,Georgia,Webster,32.047431,-84.558131
US,USA,United States,GA,Georgia,Wheeler,32.127572,-82.742799
US,USA,United States,GA,Georgia,White,34.615230,-83.742570
US,USA,United States,GA,Georgia,Whitfield,34.797393,-84.972833
US,USA,United States,GA,Georgia,Wilcox,31.962807,-83.450409
US,USA,United States,GA,Georgia,Wilkes,33.767503,-82.737630
US,USA,United States,GA,Georgia,Wilkinson,32.835890,-83.226599
US,USA,United States,GA,Georgia,Worth,31.556977,-83.840672
US,USA,United States,HI,Hawaii,Hawaii,19.683885,-155.393159
US,USA,United States,HI,Hawaii,Honolulu,21.426126,-158.035861
US,USA,United States,HI,Hawaii,Kalawao,21.188462,-156.970983
US,USA,United States,HI,Hawaii,Kauai,21.999721,-159.477601
US,USA,United States,HI,Hawaii,Maui,20.901025,-156.615839
US,USA,United States,ID,Idaho,Ada,43.560300,-116.280069
US,USA,United States,ID,Idaho,Adams,44.917815,-116.392914
US,USA,United States,ID,Idaho,Bannock,42.777785,-112.346267
US,USA,United States,ID,Idaho,Bear Lake,42.310550,-111.350221
US,USA,United States,ID,Idaho,Benewah,47.240039,-116.637643
US,USA,United States,ID,Idaho,Bingham,43.179755,-112.363605
US,USA,United States,ID,Idaho,Blaine,43.437061,-114.178832
US,USA,United States,ID,Idaho,Boise,43.955457,-115.858563
US,USA,United States,ID,Idaho,Bonner,48.316414,-116.686831
US,USA,United States,ID,Idaho,Bonneville,43.474131,-111.872559
US,USA,United States,ID,Idaho,Boundary,48.758435,-116.373036
US,USA,United States,ID,Idaho,Butte,43.686343,-113.199944
US,USA,United States,ID,Idaho,Camas,43.391502,-114.773345
US,USA,United States,ID,Idaho,Canyon,43.618140,-116.673633
US,USA,United States,ID,Idaho,Caribou,42.726467,-111.662032
US,USA,United States,ID,Idaho,Cassia,42.357856,-113.638731
US,USA,United States,ID,Idaho,Clark,44.240975,-112.291097
US,USA,United States,ID,Idaho,Clearwater,46.653353,-115.858748
US,USA,United States,ID,Idaho,Custer,44.211630,-114.139033
US,USA,United States,ID,Idaho,Elmore,43.139342,-115.537769
US,USA,United States,ID,Idaho,Franklin,42.153211,-111.855585
US,USA,United States,ID,Idaho,Fremont,44.175903,-111.510212
US,USA,United States,ID,Idaho,Gem,43.969570,-116.451291
US,USA,United States,ID,Idaho,Gooding,42.873169,-114.781459
US,USA,United States,ID,Idaho,Idaho,45.893268,-115.888594
US,USA,United States,ID,Idaho,Jefferson,43.761293,-112.106831
US,USA,United States,ID,Idaho,Jerome,42.679123,-114.304518
US,USA,United States,ID,Idaho,Kootenai,47.704372,-116.770986
US,USA,United States,ID,Idaho,Latah,46.786040,-116.802597
US,USA,United States,ID,Idaho,Lemhi,44.948818,-113.778243
US,USA,United States,ID,Idaho,Lewis,46.233719,-116.379388
US,USA,United States,ID,Idaho,Lincoln,42.965518,-114.212667
US,USA,United States,ID,Idaho,Madison,43.818344,-111.741490
US,USA,United States,ID,Idaho,Minidoka,42.670666,-113.696748
US,USA,United States,ID,Idaho,Nez Perce,46.410602,-116.862484
US,USA,United States,ID,Idaho,Oneida,42.174344,-112.410452
US,USA,United States,ID,Idaho,Owyhee,42.806872,-116.190499
US,USA,United States,ID,Idaho,Payette,43.999903,-116.867958
US,USA,United States,ID,Idaho,Power,42.770307,-112.814105
US,USA,United States,ID,Idaho,Shoshone,47.417879,-116.040486
US,USA,United States,ID,Idaho,Teton,43.720419,-111.144179
US,USA,United States,ID,Idaho,Twin Falls,42.489080,-114.611547
US,USA,United States,ID,Idaho,Valley,44.655511,-115.920089
US,USA,United States,ID,Idaho,Washington,44.392256,-116.851251
US,USA,United States,IL,Illinois,Adams,39.965452,-91.268051
US,USA,United States,IL,Illinois,Alexander,37.146816,-89.289480
US,USA,United States,IL,Illinois,Bond,38.882098,-89.434850
US,USA,United States,IL,Illinois,Boone,42.298948,-88.834228
US,USA,United States,IL,Illinois,Brown,39.950254,-90.740237
US,USA,United States,IL,Illinois,Bureau,41.386420,-89.477767
US,USA,United States,IL,Illinois,Calhoun,39.168969,-90.653186
US,USA,United States,IL,Illinois,Carroll,42.076584,-89.953145
US,USA,United States,IL,Illinois,Cass,39.975926,-90.269918
US,USA,United States,IL,Illinois,Champaign,40.136824,-88.216752
US,USA,United States,IL,Illinois,Christian,39.528077,-89.262544
US,USA,United States,IL,Illinois,Clark,39.345598,-87.802973
US,USA,United States,IL,Illinois,Clay,38.737029,-88.470910
US,USA,United States,IL,Illinois,Clinton,38.598095,-89.436849
US,USA,United States,IL,Illinois,Coles,39.507634,-88.259377
US,USA,United States,IL,Illinois,Cook,41.837649,-87.767817
US,USA,United States,IL,Illinois,Crawford,39.009225,-87.757873
US,USA,United States,IL,Illinois,Cumberland,39.272064,-88.263215
US,USA,United States,IL,Illinois,DeKalb,41.897263,-88.739318
US,USA,United States,IL,Illinois,De Witt,40.178001,-88.914787
US,USA,United States,IL,Illinois,Douglas,39.769979,-88.236661
US,USA,United States,IL,Illinois,DuPage,41.856029,-88.063587
US,USA,United States,IL,Illinois,Edgar,39.668118,-87.746849
US,USA,United States,IL,Illinois,Edwards,38.398083,-88.048393
US,USA,United States,IL,Illinois,Effingham,39.069653,-88.592280
US,USA,United States,IL,Illinois,Fayette,39.000305,-88.990889
US,USA,United States,IL,Illinois,Ford,40.552455,-88.223413
US,USA,United States,IL,Illinois,Franklin,37.974494,-88.955152
US,USA,United States,IL,Illinois,Fulton,40.499297,-90.177649
US,USA,United States,IL,Illinois,Gallatin,37.782056,-88.233803
US,USA,United States,IL,Illinois,Greene,39.369540,-90.383013
US,USA,United States,IL,Illinois,Grundy,41.309747,-88.366716
US,USA,United States,IL,Illinois,Hamilton,38.096779,-88.536242
US,USA,United States,IL,Illinois,Hancock,40.424406,-91.187696
US,USA,United States,IL,Illinois,Hardin,37.470687,-88.281762
US,USA,United States,IL,Illinois,Henderson,40.833378,-90.946340
US,USA,United States,IL,Illinois,Henry,41.351751,-90.120495
US,USA,United States,IL,Illinois,Iroquois,40.749055,-87.833796
US,USA,United States,IL,Illinois,Jackson,37.769401,-89.314721
US,USA,United States,IL,Illinois,Jasper,39.009625,-88.140296
US,USA,United States,IL,Illinois,Jefferson,38.310378,-88.915252
US,USA,United States,IL,Illinois,Jersey,39.083608,-90.342138
US,USA,United States,IL,Illinois,Jo Daviess,42.393139,-90.235822
US,USA,United States,IL,Illinois,Johnson,37.466033,-88.894637
US,USA,United States,IL,Illinois,Kane,41.918229,-88.338441
US,USA,United States,IL,Illinois,Kankakee,41.137091,-87.842340
US,USA,United States,IL,Illinois,Kendall,41.641529,-88.424929
US,USA,United States,IL,Illinois,Knox,40.939735,-90.290825
US,USA,United States,IL,Illinois,Lake,42.313322,-87.983801
US,USA,United States,IL,Illinois,La Salle,41.332155,-88.904285
US,USA,United States,IL,Illinois,Lawrence,38.723770,-87.720031
US,USA,United States,IL,Illinois,Lee,41.774245,-89.352013
US,USA,United States,IL,Illinois,Livingston,40.903217,-88.565955
US,USA,United States,IL,Illinois,Logan,40.143596,-89.365106
US,USA,United States,IL,Illinois,McDonough,40.472379,-90.670355
US,USA,United States,IL,Illinois,McHenry,42.296401,-88.353772
US,USA,United States,IL,Illinois,McLean,40.495251,-88.883582
US,USA,United States,IL,Illinois,Macon,39.853136,-88.953227
US,USA,United States,IL,Illinois,Macoupin,39.231191,-89.877556
US,USA,United States,IL,Illinois,Madison,38.812515,-90.018837
US,USA,United States,IL,Illinois,Marion,38.614865,-88.993656
US,USA,United States,IL,Illinois,Marshall,41.048508,-89.295467
US,USA,United States,IL,Illinois,Mason,40.260702,-89.913299
US,USA,United States,IL,Illinois,Massac,37.203007,-88.742654
US,USA,United States,IL,Illinois,Menard,40.032792,-89.811751
US,USA,United States,IL,Illinois,Mercer,41.201226,-90.730320
US,USA,United States,IL,Illinois,Monroe,38.329154,-90.175233
US,USA,United States,IL,Illinois,Montgomery,39.207454,-89.500917
US,USA,United States,IL,Illinois,Morgan,39.712954,-90.215325
US,USA,United States,IL,Illinois,Moultrie,39.635412,-88.626340
US,USA,United States,IL,Illinois,Ogle,42.025711,-89.308985
US,USA,United States,IL,Illinois,Peoria,40.752492,-89.665063
US,USA,United States,IL,Illinois,Perry,38.054426,-89.349016
US,USA,United States,IL,Illinois,Piatt,39.997207,-88.577414
US,USA,United States,IL,Illinois,Pike,39.629292,-90.886468
US,USA,United States,IL,Illinois,Pope,37.411400,-88.573261
US,USA,United States,IL,Illinois,Pulaski,37.197155,-89.132572
US,USA,United States,IL,Illinois,Putnam,41.226096,-89.274381
US,USA,United States,IL,Illinois,Randolph,38.079211,-89.796877
US,USA,United States,IL,Illinois,Richland,38.722200,-88.094535
US,USA,United States,IL,Illinois,Rock Island,41.491433,-90.507532
US,USA,United States,IL,Illinois,St. Clair,38.532682,-90.002067
US,USA,United States,IL,Illinois,Saline,37.753831,-88.540840
US,USA,United States,IL,Illinois,Sangamon,39.763854,-89.646499
US,USA,United States,IL,Illinois,Schuyler,40.143586,-90.579100
US,USA,United States,IL,Illinois,Scott,39.647927,-90.478407
US,USA,United States,IL,Illinois,Shelby,39.385719,-88.799105
US,USA,United States,IL,Illinois,Stark,41.097764,-89.802300
US,USA,United States,IL,Illinois,Stephenson,42.340808,-89.642608
US,USA,United States,IL,Illinois,Tazewell,40.557333,-89.540657
US,USA,United States,IL,Illinois,Union,37.461737,-89.248116
US,USA,United States,IL,Illinois,Vermilion,40.156797,-87.692434
US,USA,United States,IL,Illinois,Wabash,38.430342,-87.816801
US,USA,United States,IL,Illinois,Warren,40.876975,-90.622695
US,USA,United States,IL,Illinois,Washington,38.366222,-89.376927
US,USA,United States,IL,Illinois,Wayne,38.419189,-88.401393
US,USA,United States,IL,Illinois,White,38.104078,-88.180096
US,USA,United States,IL,Illinois,Whiteside,41.778260,-89.867831
US,USA,United States,IL,Illinois,Will,41.527431,-88.029840
US,USA,United States,IL,Illinois,Williamson,37.749230,-88.972314
US,USA,United States,IL,Illinois,Winnebago,42.311119,-89.081630
US,USA,United States,IL,Illinois,Woodford,40.783629,-89.225144
US,USA,United States,IN,Indiana,Adams,40.744555,-84.940506
US,USA,United States,IN,Indiana,Allen,41.090284,-85.100068
US,USA,United States,IN,Indiana,Bartholomew,39.211509,-85.892211
US,USA,United States,IN,Indiana,Benton,40.579571,-87.314706
US,USA,United States,IN,Indiana,Blackford,40.462132,-85.340883
US,USA,United States,IN,Indiana,Boone,40.032080,-86.450455
US,USA,United States,IN,Indiana,Brown,39.228538,-86.218138
US,USA,United States,IN,Indiana,Carroll,40.580759,-86.584006
US,USA,United States,IN,Indiana,Cass,40.746875,-86.345234
US,USA,United States,IN,Indiana,Clark,38.386482,-85.727465
US,USA,United States,IN,Indiana,Clay,39.439101,-87.119952
US,USA,United States,IN,Indiana,Clinton,40.288872,-86.496578
US,USA,United States,IN,Indiana,Crawford,38.306130,-86.437222
US,USA,United States,IN,Indiana,Daviess,38.698934,-87.106867
US,USA,United States,IN,Indiana,Dearborn,39.135699,-84.943303
US,USA,United States,IN,Indiana,Decatur,39.317235,-85.501652
US,USA,United States,IN,Indiana,DeKalb,41.388868,-85.017127
