CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
New Brunswick [English] / Nouveau-Brunswick [French],,Alma,45.6,-64.95,CANADA,CA,CAN
Quebec [English] / Québec [French],,L’Isletville,47.116667,-70.333333,CANADA,CA,CAN
Alberta [English and French],,Lindbergh,53.883333,-110.666667,CANADA,CA,CAN
Alberta [English and French],,Montgomery,51.066667,-114.166667,CANADA,CA,CAN
Alberta [English and French],,Highridge,54.033333,-114.133333,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Springhouse,51.916667,-122.1,CANADA,CA,CAN
Quebec [English] / Québec [French],,Varennes,45.683333,-73.433333,CANADA,CA,CAN
Ontario [English and French],,Vankleek Hill,45.516667,-74.65,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Ship Cove,47.1,-54.066667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Saint-Elzéar,45.6,-73.733333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Saint Elzéar de Laval,45.6,-73.733333,CANADA,CA,CAN
Saskatchewan [English and French],,Chitek,53.783333,-107.75,CANADA,CA,CAN
Ontario [English and French],,Wiarton,44.733333,-81.133333,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Fort Nelson,58.816667,-122.533333,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Fort Grahame,56.6,-124.633333,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Fort Graham,56.6,-124.633333,CANADA,CA,CAN
Alberta [English and French],,Bashaw,52.583333,-112.966667,CANADA,CA,CAN
Saskatchewan [English and French],,Côte,51.516667,-101.8,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Keithley Creek,52.75,-121.416667,CANADA,CA,CAN
Ontario [English and French],,Keewatin,49.766667,-94.55,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Bridge Lake,51.483333,-120.7,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Brentwood Bay,48.583333,-123.466667,CANADA,CA,CAN
Alberta [English and French],,Iddesleigh,50.733333,-111.3,CANADA,CA,CAN
Manitoba [English and French],,Pilot Mound,49.2,-98.9,CANADA,CA,CAN
Saskatchewan [English and French],,Weyburn,49.666667,-103.85,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Sound Island,47.833333,-54.166667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Temiscaming,46.716667,-79.083333,CANADA,CA,CAN
Ontario [English and French],,Tecumseh,42.316667,-82.9,CANADA,CA,CAN
Saskatchewan [English and French],,Wollaston Lake Post,58.05,-103.55,CANADA,CA,CAN
Yukon [English and French],,Lower Laberge,61.4,-135.216667,CANADA,CA,CAN
Yukon [English and French],,Lower La Barge,61.4,-135.216667,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,Freeport,44.266667,-66.316667,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Nain,56.55,-61.683333,CANADA,CA,CAN
Nova Scotia [English] / Nouvelle-Écosse [French],,West Bay,45.716667,-61.166667,CANADA,CA,CAN
Saskatchewan [English and French],,Roseray,50.45,-108.45,CANADA,CA,CAN
Alberta [English and French],,Rosebud,51.3,-112.95,CANADA,CA,CAN
