CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Valatschalp,46.616667,9.2,SWITZERLAND,CH,CHE
,,Werkhölzli,47.4,8.5,SWITZERLAND,CH,CHE
,,Werdhölzli,47.4,8.5,SWITZERLAND,CH,CHE
,,Laret,46.85,9.85,SWITZERLAND,CH,CHE
,,Axenstein,46.983333,8.616667,SWITZERLAND,CH,CHE
,,Les Pâquis,46.2,6.166667,SWITZERLAND,CH,CHE
,,Müssen,46.866667,8.083333,SWITZERLAND,CH,CHE
,,La Gottaz,46.7,7.1,SWITZERLAND,CH,CHE
,,En la Gottaz,46.7,7.1,SWITZERLAND,CH,CHE
,,Grossalpen,46.716667,9.85,SWITZERLAND,CH,CHE
,,Saint-Gothard,46.616667,8.616667,SWITZERLAND,CH,CHE
,,San Gottardo,46.616667,8.616667,SWITZERLAND,CH,CHE
,,Sankt Gotthard,46.616667,8.616667,SWITZERLAND,CH,CHE
,,Saint Gotthard,46.616667,8.616667,SWITZERLAND,CH,CHE
,,Monti di Pianturino,46.133333,8.95,SWITZERLAND,CH,CHE
,,Wiler,46.733333,8.65,SWITZERLAND,CH,CHE
,,Courtepin,46.85,7.2,SWITZERLAND,CH,CHE
,,Corte,46.466667,8.633333,SWITZERLAND,CH,CHE
,,Halten,46.9,8.166667,SWITZERLAND,CH,CHE
,,Ziegelbrücke,47.116667,9.05,SWITZERLAND,CH,CHE
,,Schärligbad,46.883333,7.9,SWITZERLAND,CH,CHE
,,Schärlig,46.883333,7.9,SWITZERLAND,CH,CHE
,,Oberhusen,47.416667,8.566667,SWITZERLAND,CH,CHE
,,Oberhausen,47.416667,8.566667,SWITZERLAND,CH,CHE
,,Alp Laret-Dadaint,46.8,10.216667,SWITZERLAND,CH,CHE
,,Alpe Ritóm,46.55,8.683333,SWITZERLAND,CH,CHE
,,Alpe della Costa,46.366667,8.833333,SWITZERLAND,CH,CHE
,,Unter Lauchbühl,46.633333,8.083333,SWITZERLAND,CH,CHE
,,Klusi,46.666667,7.533333,SWITZERLAND,CH,CHE
,,Montagibert,46.533333,6.633333,SWITZERLAND,CH,CHE
,,Hornkessel,46.483333,7.316667,SWITZERLAND,CH,CHE
,,Bonmont,45.366667,6.133333,SWITZERLAND,CH,CHE
,,Château de Bonmont,45.366667,6.133333,SWITZERLAND,CH,CHE
,,Soja,46.5,8.983333,SWITZERLAND,CH,CHE
,,Spitelrüti,46.883333,8.883333,SWITZERLAND,CH,CHE
,,Zinal,46.13598,7.626361,SWITZERLAND,CH,CHE
,,Zimmerwald,46.880908,7.477125,SWITZERLAND,CH,CHE
,,Zillis,46.635002,9.445915,SWITZERLAND,CH,CHE
,,Wolhusen,47.059834,8.073892,SWITZERLAND,CH,CHE
,,Wolfwil,47.268186,7.789674,SWITZERLAND,CH,CHE
,,Wiler,46.404096,7.783993,SWITZERLAND,CH,CHE
,,Wildhaus,47.201481,9.354876,SWITZERLAND,CH,CHE
,,Wergenstein,46.626549,9.406912,SWITZERLAND,CH,CHE
,,Werdenberg,47.168554,9.463003,SWITZERLAND,CH,CHE
,,Wauwil,47.184568,8.021002,SWITZERLAND,CH,CHE
,,Wattwil,47.302253,9.08757,SWITZERLAND,CH,CHE
,,Waldenburg,47.382068,7.74636,SWITZERLAND,CH,CHE
,,Wald,47.276331,8.914128,SWITZERLAND,CH,CHE
,,Walchwil,47.101691,8.516932,SWITZERLAND,CH,CHE
,,Walern,46.828062,7.353178,SWITZERLAND,CH,CHE
,,Wahlern,46.828062,7.353178,SWITZERLAND,CH,CHE
,,Zihlschlacht,47.520474,9.257385,SWITZERLAND,CH,CHE
,,Zernez,46.700866,10.094611,SWITZERLAND,CH,CHE
,,Zernes,46.700866,10.094611,SWITZERLAND,CH,CHE
,,Zermeiggern,46.084056,7.95741,SWITZERLAND,CH,CHE
,,Wölflinswil,47.458113,7.999654,SWITZERLAND,CH,CHE
,,Wolfgang,46.833443,9.853705,SWITZERLAND,CH,CHE
,,Wolfenschiessen,46.903217,8.394228,SWITZERLAND,CH,CHE
,,Wilderswil,46.663057,7.865,SWITZERLAND,CH,CHE
,,Wildberg,47.425993,8.817251,SWITZERLAND,CH,CHE
,,Wilchingen,47.667455,8.467741,SWITZERLAND,CH,CHE
,,Wila,47.418673,8.846773,SWITZERLAND,CH,CHE
,,Wengi,47.083864,7.399255,SWITZERLAND,CH,CHE
,,Wengen,46.605416,7.921713,SWITZERLAND,CH,CHE
,,Wahlen,47.402264,7.515112,SWITZERLAND,CH,CHE
,,Wahlen,46.750873,7.565045,SWITZERLAND,CH,CHE
,,Zermatt,46.021256,7.74912,SWITZERLAND,CH,CHE
