CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Kildare [English] / Cill Dara [Irish],,Timolin,52.9825,-6.811667,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Fourcuil,51.65,-8.9,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Faulkesmill,52.310833,-6.750556,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Foulkesmills,52.310833,-6.750556,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Foulkesmill,52.310833,-6.750556,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Coolcorcoran Bridge,52.073333,-9.501111,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Barrahaurin,52.004444,-8.83,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Loughbeg,51.826389,-8.318333,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Reacaslagh,52.279167,-9.281111,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Dromanassig Bridge,51.853889,-9.520278,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Cloontyprughlish,54.384722,-8.323333,IRELAND,IE,IRL
Roscommon [English] / Ros Comáin [Irish],,Smutternagh,54.014722,-8.224444,IRELAND,IE,IRL
Roscommon [English] / Ros Comáin [Irish],,Carrickadraan,54.055833,-8.104722,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Aghamore,54.239444,-8.448889,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Morristown Lattin,53.221111,-6.750833,IRELAND,IE,IRL
Offaly [English] / Uíbh Fhailí [Irish],,Clonaderg,53.3375,-7.886111,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Coolearagh,53.299167,-6.845,IRELAND,IE,IRL
"Laois [English, Irish]",,Trumra,52.984722,-7.419444,IRELAND,IE,IRL
"Laois [English, Irish]",,Colnamona,53.0325,-7.377778,IRELAND,IE,IRL
"Laois [English, Irish]",,Iry,53.042222,-7.404722,IRELAND,IE,IRL
"Laois [English, Irish]",,Shanavaur,53.039722,-7.491667,IRELAND,IE,IRL
Wicklow [English] / Cill Mhantáin [Irish],,Crone,53.164722,-6.217222,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Mullagharry,55.200833,-7.527222,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Glasmullan,55.214444,-7.412222,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Ballyhallan,55.259444,-7.423889,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Knappagh House,54.020556,-6.964444,IRELAND,IE,IRL
Monaghan [English] / Muineachán [Irish],,Béal Átha na Beithe,54.126111,-6.900556,IRELAND,IE,IRL
Monaghan [English] / Muineachán [Irish],,Béal Átha Beithe,54.126111,-6.900556,IRELAND,IE,IRL
Monaghan [English] / Muineachán [Irish],,Ballybay,54.126111,-6.900556,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Balloughter,52.616667,-6.357778,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Ballitore,53.006944,-6.819444,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Béal Atha an Tuair,53.006944,-6.819444,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Ballintra,54.576944,-8.119722,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Baile an tSratha,54.576944,-8.119722,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Drom,52.04,-9.331944,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Murirrigane,52.276944,-10.168611,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Knockaneden Cross,51.942222,-10.094444,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Church Cross,51.543889,-9.3475,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Bawnmore,51.956667,-8.961111,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Fort William,51.824722,-8.656111,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Ballyoughteragh,52.178611,-10.448611,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Ballingarry,51.745556,-8.439722,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Sheen Bridge,51.874444,-9.559167,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Letter,51.890833,-9.486111,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Matehy,51.952778,-8.657222,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Clydagh Bridge,51.989722,-9.295278,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,Woodstown,52.141111,-7.256944,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,Islandtarsney,52.155,-7.206667,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Kibmountain Cross Roads,51.921944,-8.086944,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Callaros Fighter,51.486389,-9.724722,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Cappaboy Beg,51.808056,-9.330833,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Drohidaspaunig Bridge,51.829444,-9.197778,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Turnaspidary,51.866667,-9.181111,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,Harney’s Cross Roads,52.334444,-7.618056,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,D’Loughtane Cross Roads,51.991667,-7.853056,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,The Pike,52.040278,-7.967222,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,The Glen,52.163611,-8.529722,IRELAND,IE,IRL
Carlow [English] / Ceatharlach [Irish],,Seskinrea,52.767778,-7.068333,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Leanamore,52.530833,-9.434444,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,Laytown,53.681944,-6.239167,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,An Inse,53.681944,-6.239167,IRELAND,IE,IRL
Wicklow [English] / Cill Mhantáin [Irish],,Stonybatter,52.762778,-6.452778,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Eyrecourt,53.1975,-8.1325,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Dún an Uchta,53.1975,-8.1325,IRELAND,IE,IRL
Offaly [English] / Uíbh Fhailí [Irish],,Esker Bridge,53.294444,-7.163611,IRELAND,IE,IRL
Offaly [English] / Uíbh Fhailí [Irish],,Esker,53.294444,-7.163611,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,Loskeran,52.015556,-7.621111,IRELAND,IE,IRL
,,Cloonakilleg,53.516667,-8.283333,IRELAND,IE,IRL
Roscommon [English] / Ros Comáin [Irish],,Boyle,53.966667,-8.3,IRELAND,IE,IRL
Roscommon [English] / Ros Comáin [Irish],,Mainistir na Búille,53.966667,-8.3,IRELAND,IE,IRL
Carlow [English] / Ceatharlach [Irish],,Saint Mullins,52.492778,-6.923056,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Killinny,53.096667,-8.9125,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Lahard,51.796944,-8.168889,IRELAND,IE,IRL
Mayo [English] / Maigh Eo [Irish],,Corclogh,54.253611,-10.040833,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Ballysteen,52.645556,-8.955,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Snakeel,54.028333,-7.509444,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Fawn,54.240278,-8.2725,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Moylough,54.030556,-8.699722,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Cloonlaughil,53.980278,-8.816389,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Carrigeen Cross Roads,52.916111,-6.749167,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Doonbeakin,54.231944,-8.833333,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Cannaghanally,54.235278,-8.913056,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Ballynamona,53.404444,-8.760278,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Ballycallan,52.622222,-7.363056,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Muchwood Cross Roads,52.358056,-6.557778,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Kiltrea Bridge,52.512222,-6.641667,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Cappry,54.8,-7.8125,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Tully,54.511944,-8.066111,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Clomantagh,52.723889,-7.468889,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Derrydruel,54.910833,-8.338333,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Knocks,54.08,-7.716667,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Killadiskert,54.177222,-8.099444,IRELAND,IE,IRL
Louth [English] / Lú [Irish],,Annaghvacky,54.033333,-6.547222,IRELAND,IE,IRL
Louth [English] / Lú [Irish],,Maghereagh Cross,54.013056,-6.518889,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Shanballard,53.346389,-8.55,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Cloonmoylan,53.056944,-8.314722,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Aghadruminsh,53.980556,-7.698056,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Ballybrack,53.375278,-6.710278,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Doomore,54.0925,-8.764444,IRELAND,IE,IRL
Offaly [English] / Uíbh Fhailí [Irish],,Moneyguid,53.195556,-7.443333,IRELAND,IE,IRL
Offaly [English] / Uíbh Fhailí [Irish],,Behanamuck,53.2075,-7.721667,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Ballynamona,52.507778,-7.1825,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Ballyknock,52.417778,-7.003333,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,The Rower,52.455556,-6.956944,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Myaugh,52.555833,-6.475833,IRELAND,IE,IRL
Carlow [English] / Ceatharlach [Irish],,Cloneen Bridge,52.743611,-6.878056,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Aghalough,54.566389,-7.841667,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Letterleague,54.920278,-7.782222,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Meenasrona,54.729722,-7.788333,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Ballyvaldon,52.466667,-6.304167,IRELAND,IE,IRL
